Plot Title: PMA,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20462596, SEN S/N: 20462596)",End Of File (LGR S/N: 20462596)
2120,2/8/2019 13:30,68.763,
2121,2/8/2019 14:00,68.592,
2122,2/8/2019 14:30,68.248,
2123,2/8/2019 15:00,68.077,
2124,2/8/2019 15:30,68.077,
2125,2/8/2019 16:00,67.735,
2126,2/8/2019 16:30,67.906,
2127,2/8/2019 17:00,67.564,
2128,2/8/2019 17:30,67.221,
2129,2/8/2019 18:00,67.05,
2130,2/8/2019 18:30,66.879,
2131,2/8/2019 19:00,66.879,
2132,2/8/2019 19:30,66.708,
2133,2/8/2019 20:00,66.708,
2134,2/8/2019 20:30,66.708,
2135,2/8/2019 21:00,66.708,
2136,2/8/2019 21:30,66.708,
2137,2/8/2019 22:00,66.708,
2138,2/8/2019 22:30,66.708,
2139,2/8/2019 23:00,66.708,
2140,2/8/2019 23:30,66.708,
2141,2/9/2019 0:00,66.708,
2142,2/9/2019 0:30,66.537,
2143,2/9/2019 1:00,66.537,
2144,2/9/2019 1:30,66.537,
2145,2/9/2019 2:00,66.537,
2146,2/9/2019 2:30,66.366,
2147,2/9/2019 3:00,66.366,
2148,2/9/2019 3:30,66.366,
2149,2/9/2019 4:00,66.193,
2150,2/9/2019 4:30,66.022,
2151,2/9/2019 5:00,66.193,
2152,2/9/2019 5:30,65.68,
2153,2/9/2019 6:00,65.167,
2154,2/9/2019 6:30,64.825,
2155,2/9/2019 7:00,65.167,
2156,2/9/2019 7:30,64.996,
2157,2/9/2019 8:00,64.996,
2158,2/9/2019 8:30,64.996,
2159,2/9/2019 9:00,65.167,
2160,2/9/2019 9:30,66.022,
2161,2/9/2019 10:00,66.193,
2162,2/9/2019 10:30,65.509,
2163,2/9/2019 11:00,65.851,
2164,2/9/2019 11:30,65.68,
2165,2/9/2019 12:00,65.68,
2166,2/9/2019 12:30,65.338,
2167,2/9/2019 13:00,65.167,
2168,2/9/2019 13:30,64.996,
2169,2/9/2019 14:00,64.825,
2170,2/9/2019 14:30,64.481,
2171,2/9/2019 15:00,64.652,
2172,2/9/2019 15:30,64.139,
2173,2/9/2019 16:00,63.797,
2174,2/9/2019 16:30,63.626,
2175,2/9/2019 17:00,63.455,
2176,2/9/2019 17:30,63.282,
2177,2/9/2019 18:00,63.111,
2178,2/9/2019 18:30,63.111,
2179,2/9/2019 19:00,63.111,
2180,2/9/2019 19:30,63.111,
2181,2/9/2019 20:00,63.111,
2182,2/9/2019 20:30,63.111,
2183,2/9/2019 21:00,63.282,
2184,2/9/2019 21:30,63.282,
2185,2/9/2019 22:00,63.282,
2186,2/9/2019 22:30,63.282,
2187,2/9/2019 23:00,63.626,
2188,2/9/2019 23:30,63.797,
2189,2/10/2019 0:00,63.797,
2190,2/10/2019 0:30,63.968,
2191,2/10/2019 1:00,64.139,
2192,2/10/2019 1:30,64.139,
2193,2/10/2019 2:00,64.139,
2194,2/10/2019 2:30,63.968,
2195,2/10/2019 3:00,64.139,
2196,2/10/2019 3:30,63.968,
2197,2/10/2019 4:00,63.968,
2198,2/10/2019 4:30,63.968,
2199,2/10/2019 5:00,64.139,
2200,2/10/2019 5:30,64.139,
2201,2/10/2019 6:00,64.139,
2202,2/10/2019 6:30,64.139,
2203,2/10/2019 7:00,64.139,
2204,2/10/2019 7:30,64.139,
2205,2/10/2019 8:00,64.139,
2206,2/10/2019 8:30,64.139,
2207,2/10/2019 9:00,64.139,
2208,2/10/2019 9:30,64.31,
2209,2/10/2019 10:00,64.481,
2210,2/10/2019 10:30,64.481,
2211,2/10/2019 11:00,64.652,
2212,2/10/2019 11:30,64.652,
2213,2/10/2019 12:00,64.825,
2214,2/10/2019 12:30,64.996,
2215,2/10/2019 13:00,64.996,
2216,2/10/2019 13:30,64.825,
2217,2/10/2019 14:00,64.481,
2218,2/10/2019 14:30,64.825,
2219,2/10/2019 15:00,64.652,
2220,2/10/2019 15:30,64.996,
2221,2/10/2019 16:00,64.652,
2222,2/10/2019 16:30,64.652,
2223,2/10/2019 17:00,64.481,
2224,2/10/2019 17:30,64.481,
2225,2/10/2019 18:00,64.31,
2226,2/10/2019 18:30,64.139,
2227,2/10/2019 19:00,64.139,
2228,2/10/2019 19:30,64.139,
2229,2/10/2019 20:00,63.968,
2230,2/10/2019 20:30,63.626,
2231,2/10/2019 21:00,63.455,
2232,2/10/2019 21:30,63.626,
2233,2/10/2019 22:00,63.455,
2234,2/10/2019 22:30,63.455,
2235,2/10/2019 23:00,63.282,
2236,2/10/2019 23:30,63.455,
2237,2/11/2019 0:00,63.797,
2238,2/11/2019 0:30,63.797,
2239,2/11/2019 1:00,63.797,
2240,2/11/2019 1:30,63.626,
2241,2/11/2019 2:00,63.455,
2242,2/11/2019 2:30,63.282,
2243,2/11/2019 3:00,63.111,
2244,2/11/2019 3:30,62.94,
2245,2/11/2019 4:00,63.111,
2246,2/11/2019 4:30,63.282,
2247,2/11/2019 5:00,63.282,
2248,2/11/2019 5:30,63.455,
2249,2/11/2019 6:00,63.455,
2250,2/11/2019 6:30,63.626,
2251,2/11/2019 7:00,63.968,
2252,2/11/2019 7:30,64.139,
2253,2/11/2019 8:00,64.139,
2254,2/11/2019 8:30,64.652,
2255,2/11/2019 9:00,64.31,
2256,2/11/2019 9:30,64.139,
2257,2/11/2019 10:00,64.139,
2258,2/11/2019 10:30,64.481,
2259,2/11/2019 11:00,64.652,
2260,2/11/2019 11:30,63.797,
2261,2/11/2019 12:00,63.968,
2262,2/11/2019 12:30,63.968,
2263,2/11/2019 13:00,64.481,
2264,2/11/2019 13:30,64.31,
2265,2/11/2019 14:00,64.481,
2266,2/11/2019 14:30,63.968,
2267,2/11/2019 15:00,63.797,
2268,2/11/2019 15:30,64.31,
2269,2/11/2019 16:00,63.968,
2270,2/11/2019 16:30,63.797,
2271,2/11/2019 17:00,63.626,
2272,2/11/2019 17:30,63.455,
2273,2/11/2019 18:00,63.455,
2274,2/11/2019 18:30,63.282,
2275,2/11/2019 19:00,63.282,
2276,2/11/2019 19:30,63.282,
2277,2/11/2019 20:00,63.282,
2278,2/11/2019 20:30,63.455,
2279,2/11/2019 21:00,63.455,
2280,2/11/2019 21:30,63.455,
2281,2/11/2019 22:00,63.626,
2282,2/11/2019 22:30,63.626,
2283,2/11/2019 23:00,63.455,
2284,2/11/2019 23:30,63.455,
2285,2/12/2019 0:00,63.455,
2286,2/12/2019 0:30,63.455,
2287,2/12/2019 1:00,63.282,
2288,2/12/2019 1:30,63.282,
2289,2/12/2019 2:00,63.111,
2290,2/12/2019 2:30,63.111,
2291,2/12/2019 3:00,63.111,
