Plot Title: PanAmEx BOCAS Summer 2019 SN#20462603,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 20462603, SEN S/N: 20462603)",Coupler Detached (LGR S/N: 20462603),Coupler Attached (LGR S/N: 20462603),Host Connected (LGR S/N: 20462603),Stopped (LGR S/N: 20462603),End Of File (LGR S/N: 20462603)
1870,9/23/2019 16:20,31.676,,,,,
1871,9/23/2019 16:50,31.88,,,,,
1872,9/23/2019 17:20,31.676,,,,,
1873,9/23/2019 17:50,31.88,,,,,
1874,9/23/2019 18:20,31.88,,,,,
1875,9/23/2019 18:50,31.778,,,,,
1876,9/23/2019 19:20,31.574,,,,,
1877,9/23/2019 19:50,31.472,,,,,
1878,9/23/2019 20:20,31.166,,,,,
1879,9/23/2019 20:50,31.064,,,,,
1880,9/23/2019 21:20,31.064,,,,,
1881,9/23/2019 21:50,31.064,,,,,
1882,9/23/2019 22:20,30.963,,,,,
1883,9/23/2019 22:50,30.963,,,,,
1884,9/23/2019 23:20,30.862,,,,,
1885,9/23/2019 23:50,30.76,,,,,
1886,9/24/2019 0:20,30.76,,,,,
1887,9/24/2019 0:50,30.659,,,,,
1888,9/24/2019 1:20,30.659,,,,,
1889,9/24/2019 1:50,30.659,,,,,
1890,9/24/2019 2:20,30.558,,,,,
1891,9/24/2019 2:50,30.558,,,,,
1892,9/24/2019 3:20,30.558,,,,,
1893,9/24/2019 3:50,30.558,,,,,
1894,9/24/2019 4:20,30.457,,,,,
1895,9/24/2019 4:50,30.457,,,,,
1896,9/24/2019 5:20,30.457,,,,,
1897,9/24/2019 5:50,30.457,,,,,
1898,9/24/2019 6:20,30.457,,,,,
1899,9/24/2019 6:50,30.356,,,,,
1900,9/24/2019 7:20,30.255,,,,,
1901,9/24/2019 7:50,30.255,,,,,
1902,9/24/2019 8:20,30.255,,,,,
1903,9/24/2019 8:50,30.154,,,,,
1904,9/24/2019 9:20,30.154,,,,,
1905,9/24/2019 9:50,30.054,,,,,
1906,9/24/2019 10:20,30.054,,,,,
1907,9/24/2019 10:50,30.054,,,,,
1908,9/24/2019 11:20,29.953,,,,,
1909,9/24/2019 11:50,29.953,,,,,
1910,9/24/2019 12:20,29.953,,,,,
1911,9/24/2019 12:50,29.953,,,,,
1912,9/24/2019 13:20,30.054,,,,,
1913,9/24/2019 13:50,30.154,,,,,
1914,9/24/2019 14:20,30.154,,,,,
1915,9/24/2019 14:50,30.255,,,,,
1916,9/24/2019 15:20,30.356,,,,,
1917,9/24/2019 15:50,30.76,,,,,
1918,9/24/2019 16:20,31.064,,,,,
1919,9/24/2019 16:50,31.268,,,,,
1920,9/24/2019 17:20,31.268,,,,,
1921,9/24/2019 17:50,31.472,,,,,
1922,9/24/2019 18:20,31.574,,,,,
1923,9/24/2019 18:50,31.676,,,,,
1924,9/24/2019 19:20,31.676,,,,,
1925,9/24/2019 19:50,31.574,,,,,
1926,9/24/2019 20:20,31.676,,,,,
1927,9/24/2019 20:50,31.472,,,,,
1928,9/24/2019 21:20,31.472,,,,,
1929,9/24/2019 21:50,31.166,,,,,
1930,9/24/2019 22:20,31.166,,,,,
1931,9/24/2019 22:50,31.064,,,,,
1932,9/24/2019 23:20,30.963,,,,,
1933,9/24/2019 23:50,30.862,,,,,
1934,9/25/2019 0:20,30.76,,,,,
1935,9/25/2019 0:50,30.76,,,,,
1936,9/25/2019 1:20,30.76,,,,,
1937,9/25/2019 1:50,30.76,,,,,
1938,9/25/2019 2:20,30.659,,,,,
1939,9/25/2019 2:50,30.659,,,,,
1940,9/25/2019 3:20,30.659,,,,,
1941,9/25/2019 3:50,30.659,,,,,
1942,9/25/2019 4:20,30.659,,,,,
1943,9/25/2019 4:50,30.558,,,,,
1944,9/25/2019 5:20,30.558,,,,,
1945,9/25/2019 5:50,30.457,,,,,
1946,9/25/2019 6:20,30.457,,,,,
1947,9/25/2019 6:50,30.356,,,,,
1948,9/25/2019 7:20,30.356,,,,,
1949,9/25/2019 7:50,30.255,,,,,
1950,9/25/2019 8:20,30.255,,,,,
1951,9/25/2019 8:50,30.255,,,,,
1952,9/25/2019 9:20,30.154,,,,,
1953,9/25/2019 9:50,30.154,,,,,
1954,9/25/2019 10:20,30.154,,,,,
1955,9/25/2019 10:50,30.154,,,,,
1956,9/25/2019 11:20,30.154,,,,,
1957,9/25/2019 11:50,30.054,,,,,
1958,9/25/2019 12:20,30.054,,,,,
1959,9/25/2019 12:50,30.054,,,,,
1960,9/25/2019 13:20,30.154,,,,,
1961,9/25/2019 13:50,30.154,,,,,
1962,9/25/2019 14:20,30.255,,,,,
1963,9/25/2019 14:50,30.356,,,,,
1964,9/25/2019 15:20,30.558,,,,,
1965,9/25/2019 15:50,30.862,,,,,
1966,9/25/2019 16:20,31.064,,,,,
1967,9/25/2019 16:50,31.166,,,,,
1968,9/25/2019 17:20,31.37,,,,,
1969,9/25/2019 17:50,31.574,,,,,
1970,9/25/2019 18:20,31.574,,,,,
1971,9/25/2019 18:50,31.676,,,,,
1972,9/25/2019 19:20,31.778,,,,,
1973,9/25/2019 19:50,31.676,,,,,
1974,9/25/2019 20:20,31.574,,,,,
1975,9/25/2019 20:50,31.37,,,,,
1976,9/25/2019 21:20,31.472,,,,,
1977,9/25/2019 21:50,31.268,,,,,
1978,9/25/2019 22:20,31.166,,,,,
1979,9/25/2019 22:50,31.166,,,,,
1980,9/25/2019 23:20,31.166,,,,,
1981,9/25/2019 23:50,31.064,,,,,
1982,9/26/2019 0:20,31.064,,,,,
1983,9/26/2019 0:50,30.963,,,,,
1984,9/26/2019 1:20,30.963,,,,,
1985,9/26/2019 1:50,30.963,,,,,
1986,9/26/2019 2:20,30.963,,,,,
1987,9/26/2019 2:50,30.862,,,,,
1988,9/26/2019 3:20,30.862,,,,,
1989,9/26/2019 3:50,30.862,,,,,
1990,9/26/2019 4:20,30.76,,,,,
1991,9/26/2019 4:50,30.76,,,,,
1992,9/26/2019 5:20,30.76,,,,,
1993,9/26/2019 5:50,30.659,,,,,
1994,9/26/2019 6:20,30.659,,,,,
1995,9/26/2019 6:50,30.558,,,,,
1996,9/26/2019 7:20,30.457,,,,,
1997,9/26/2019 7:50,30.356,,,,,
1998,9/26/2019 8:20,30.255,,,,,
1999,9/26/2019 8:50,30.255,,,,,
2000,9/26/2019 9:20,30.255,,,,,
2001,9/26/2019 9:50,30.255,,,,,
2002,9/26/2019 10:20,30.255,,,,,
2003,9/26/2019 10:50,30.356,,,,,
2004,9/26/2019 11:20,30.255,,,,,
2005,9/26/2019 11:50,30.255,,,,,
2006,9/26/2019 12:20,30.154,,,,,
2007,9/26/2019 12:50,30.255,,,,,
2008,9/26/2019 13:20,30.356,,,,,
2009,9/26/2019 13:50,30.356,,,,,
2010,9/26/2019 14:20,30.558,,,,,
2011,9/26/2019 14:50,32.911,,,,,
2012,9/26/2019 15:20,30.76,,,,,
2013,9/26/2019 15:50,30.963,,,,,
2014,9/26/2019 16:20,31.268,,,,,
2015,9/26/2019 16:50,31.37,,,,,
2016,9/26/2019 17:20,31.268,,,,,
2017,9/26/2019 17:50,31.37,,,,,
2018,9/26/2019 18:20,31.574,,,,,
2019,9/26/2019 18:50,31.574,,,,,
2020,9/26/2019 19:20,31.676,,,,,
2021,9/26/2019 19:50,31.676,,,,,
2022,9/26/2019 20:20,31.574,,,,,
2023,9/26/2019 20:50,31.472,,,,,
2024,9/26/2019 21:20,31.472,,,,,
2025,9/26/2019 21:50,31.472,,,,,
2026,9/26/2019 22:20,31.37,,,,,
2027,9/26/2019 22:50,31.268,,,,,
2028,9/26/2019 23:20,31.268,,,,,
2029,9/26/2019 23:50,31.166,,,,,
2030,9/27/2019 0:20,31.166,,,,,
2031,9/27/2019 0:50,31.166,,,,,
2032,9/27/2019 1:20,31.064,,,,,
2033,9/27/2019 1:50,31.064,,,,,
2034,9/27/2019 2:20,30.963,,,,,
2035,9/27/2019 2:50,30.963,,,,,
2036,9/27/2019 3:20,30.862,,,,,
2037,9/27/2019 3:50,30.76,,,,,
2038,9/27/2019 4:20,30.76,,,,,
2039,9/27/2019 4:50,30.76,,,,,
2040,9/27/2019 5:20,30.659,,,,,
2041,9/27/2019 5:50,30.659,,,,,
2042,9/27/2019 6:20,30.659,,,,,
2043,9/27/2019 6:50,30.457,,,,,
2044,9/27/2019 7:20,30.457,,,,,
2045,9/27/2019 7:50,30.457,,,,,
2046,9/27/2019 8:20,30.356,,,,,
2047,9/27/2019 8:50,30.356,,,,,
2048,9/27/2019 9:20,30.356,,,,,
2049,9/27/2019 9:50,30.356,,,,,
2050,9/27/2019 10:20,30.255,,,,,
2051,9/27/2019 10:50,30.255,,,,,
2052,9/27/2019 11:20,30.154,,,,,
2053,9/27/2019 11:50,30.154,,,,,
2054,9/27/2019 12:20,30.154,,,,,
2055,9/27/2019 12:50,30.154,,,,,
2056,9/27/2019 13:20,30.356,,,,,
2057,9/27/2019 13:50,30.356,,,,,
2058,9/27/2019 14:20,30.356,,,,,
2059,9/27/2019 14:50,30.356,,,,,
2060,9/27/2019 15:20,30.356,,,,,
2061,9/27/2019 15:50,30.457,,,,,
2062,9/27/2019 16:20,30.659,,,,,
2063,9/27/2019 16:50,30.963,,,,,
2064,9/27/2019 17:20,30.963,,,,,
2065,9/27/2019 17:50,31.268,,,,,
2066,9/27/2019 18:20,31.676,,,,,
2067,9/27/2019 18:50,31.88,,,,,
2068,9/27/2019 19:20,31.88,,,,,
2069,9/27/2019 19:50,31.778,,,,,
2070,9/27/2019 20:20,31.676,,,,,
2071,9/27/2019 20:50,31.472,,,,,
2072,9/27/2019 21:20,31.37,,,,,
2073,9/27/2019 21:50,31.472,,,,,
2074,9/27/2019 22:20,31.268,,,,,
2075,9/27/2019 22:50,31.166,,,,,
2076,9/27/2019 23:20,31.166,,,,,
2077,9/27/2019 23:50,31.064,,,,,
2078,9/28/2019 0:20,30.963,,,,,
2079,9/28/2019 0:50,30.963,,,,,
2080,9/28/2019 1:20,30.963,,,,,
2081,9/28/2019 1:50,30.862,,,,,
2082,9/28/2019 2:20,30.862,,,,,
2083,9/28/2019 2:50,30.76,,,,,
2084,9/28/2019 3:20,30.76,,,,,
2085,9/28/2019 3:50,30.76,,,,,
2086,9/28/2019 4:20,30.659,,,,,
2087,9/28/2019 4:50,30.659,,,,,
2088,9/28/2019 5:20,30.558,,,,,
2089,9/28/2019 5:50,30.558,,,,,
2090,9/28/2019 6:20,30.457,,,,,
2091,9/28/2019 6:50,30.457,,,,,
2092,9/28/2019 7:20,30.356,,,,,
2093,9/28/2019 7:50,30.356,,,,,
2094,9/28/2019 8:20,30.356,,,,,
2095,9/28/2019 8:50,30.356,,,,,
2096,9/28/2019 9:20,30.255,,,,,
2097,9/28/2019 9:50,30.255,,,,,
2098,9/28/2019 10:20,30.154,,,,,
2099,9/28/2019 10:50,30.154,,,,,
2100,9/28/2019 11:20,30.154,,,,,
2101,9/28/2019 11:50,30.054,,,,,
2102,9/28/2019 12:20,30.054,,,,,
2103,9/28/2019 12:50,29.953,,,,,
2104,9/28/2019 13:20,30.054,,,,,
2105,9/28/2019 13:50,29.953,,,,,
2106,9/28/2019 14:20,30.054,,,,,
2107,9/28/2019 14:50,30.054,,,,,
2108,9/28/2019 15:20,30.255,,,,,
2109,9/28/2019 15:50,30.659,,,,,
2110,9/28/2019 16:20,30.862,,,,,
2111,9/28/2019 16:50,30.963,,,,,
2112,9/28/2019 17:20,30.963,,,,,
2113,9/28/2019 17:50,31.064,,,,,
2114,9/28/2019 18:20,31.166,,,,,
2115,9/28/2019 18:50,31.268,,,,,
2116,9/28/2019 19:20,31.37,,,,,
2117,9/28/2019 19:50,31.37,,,,,
2118,9/28/2019 20:20,31.37,,,,,
2119,9/28/2019 20:50,31.37,,,,,
2120,9/28/2019 21:20,31.472,,,,,
2121,9/28/2019 21:50,31.37,,,,,
2122,9/28/2019 22:20,31.268,,,,,
2123,9/28/2019 22:50,31.268,,,,,
2124,9/28/2019 23:20,31.268,,,,,
2125,9/28/2019 23:50,31.268,,,,,
2126,9/29/2019 0:20,31.166,,,,,
2127,9/29/2019 0:50,31.064,,,,,
2128,9/29/2019 1:20,31.064,,,,,
2129,9/29/2019 1:50,30.963,,,,,
2130,9/29/2019 2:20,30.963,,,,,
2131,9/29/2019 2:50,30.862,,,,,
2132,9/29/2019 3:20,30.76,,,,,
2133,9/29/2019 3:50,30.76,,,,,
2134,9/29/2019 4:20,30.76,,,,,
2135,9/29/2019 4:50,30.659,,,,,
2136,9/29/2019 5:20,30.558,,,,,
2137,9/29/2019 5:50,30.558,,,,,
2138,9/29/2019 6:20,30.457,,,,,
2139,9/29/2019 6:50,30.457,,,,,
2140,9/29/2019 7:20,30.356,,,,,
2141,9/29/2019 7:50,30.356,,,,,
2142,9/29/2019 8:20,30.255,,,,,
2143,9/29/2019 8:50,30.154,,,,,
2144,9/29/2019 9:20,30.054,,,,,
2145,9/29/2019 9:50,30.054,,,,,
2146,9/29/2019 10:20,30.054,,,,,
2147,9/29/2019 10:50,29.953,,,,,
2148,9/29/2019 11:20,29.853,,,,,
2149,9/29/2019 11:50,29.752,,,,,
2150,9/29/2019 12:20,29.752,,,,,
2151,9/29/2019 12:50,29.552,,,,,
2152,9/29/2019 13:20,29.552,,,,,
2153,9/29/2019 13:50,29.552,,,,,
2154,9/29/2019 14:20,29.652,,,,,
2155,9/29/2019 14:50,29.752,,,,,
2156,9/29/2019 15:20,29.752,,,,,
2157,9/29/2019 15:50,29.853,,,,,
2158,9/29/2019 16:20,29.752,,,,,
2159,9/29/2019 16:50,29.752,,,,,
2160,9/29/2019 17:20,29.853,,,,,
2161,9/29/2019 17:50,29.552,,,,,
2162,9/29/2019 18:20,29.652,,,,,
2163,9/29/2019 18:50,29.652,,,,,
2164,9/29/2019 19:20,29.752,,,,,
2165,9/29/2019 19:50,29.752,,,,,
2166,9/29/2019 20:20,29.752,,,,,
2167,9/29/2019 20:50,29.853,,,,,
2168,9/29/2019 21:20,29.953,,,,,
2169,9/29/2019 21:50,29.953,,,,,
2170,9/29/2019 22:20,29.953,,,,,
2171,9/29/2019 22:50,29.953,,,,,
2172,9/29/2019 23:20,29.953,,,,,
2173,9/29/2019 23:50,29.953,,,,,
2174,9/30/2019 0:20,29.853,,,,,
2175,9/30/2019 0:50,29.752,,,,,
2176,9/30/2019 1:20,29.552,,,,,
2177,9/30/2019 1:50,29.552,,,,,
2178,9/30/2019 2:20,29.652,,,,,
2179,9/30/2019 2:50,29.652,,,,,
2180,9/30/2019 3:20,29.652,,,,,
2181,9/30/2019 3:50,29.752,,,,,
2182,9/30/2019 4:20,29.752,,,,,
2183,9/30/2019 4:50,29.752,,,,,
2184,9/30/2019 5:20,29.652,,,,,
2185,9/30/2019 5:50,29.652,,,,,
2186,9/30/2019 6:20,29.452,,,,,
2187,9/30/2019 6:50,29.452,,,,,
2188,9/30/2019 7:20,29.552,,,,,
2189,9/30/2019 7:50,29.452,,,,,
2190,9/30/2019 8:20,29.452,,,,,
2191,9/30/2019 8:50,29.452,,,,,
2192,9/30/2019 9:20,29.452,,,,,
2193,9/30/2019 9:50,29.452,,,,,
2194,9/30/2019 10:20,29.352,,,,,
2195,9/30/2019 10:50,29.352,,,,,
2196,9/30/2019 11:20,29.352,,,,,
2197,9/30/2019 11:50,29.152,,,,,
2198,9/30/2019 12:20,29.152,,,,,
2199,9/30/2019 12:50,29.152,,,,,
2200,9/30/2019 13:20,29.252,,,,,
2201,9/30/2019 13:50,29.252,,,,,
2202,9/30/2019 14:20,29.552,,,,,
2203,9/30/2019 14:50,29.652,,,,,
2204,9/30/2019 15:20,29.752,,,,,
2205,9/30/2019 15:50,29.953,,,,,
2206,9/30/2019 16:20,30.255,,,,,
2207,9/30/2019 16:50,30.558,,,,,
2208,9/30/2019 17:20,30.659,,,,,
2209,9/30/2019 17:50,30.558,,,,,
2210,9/30/2019 18:20,30.659,,,,,
2211,9/30/2019 18:50,30.862,,,,,
2212,9/30/2019 19:20,30.862,,,,,
2213,9/30/2019 19:50,30.862,,,,,
2214,9/30/2019 20:20,30.862,,,,,
2215,9/30/2019 20:50,30.862,,,,,
2216,9/30/2019 21:20,30.862,,,,,
2217,9/30/2019 21:50,30.76,,,,,
2218,9/30/2019 22:20,30.76,,,,,
2219,9/30/2019 22:50,30.76,,,,,
2220,9/30/2019 23:20,30.76,,,,,
2221,9/30/2019 23:50,30.659,,,,,
2222,10/1/2019 0:20,30.659,,,,,
2223,10/1/2019 0:50,30.659,,,,,
2224,10/1/2019 1:20,30.558,,,,,
2225,10/1/2019 1:50,30.558,,,,,
2226,10/1/2019 2:20,30.457,,,,,
2227,10/1/2019 2:50,30.457,,,,,
2228,10/1/2019 3:20,30.356,,,,,
2229,10/1/2019 3:50,30.356,,,,,
2230,10/1/2019 4:20,30.255,,,,,
2231,10/1/2019 4:50,30.154,,,,,
2232,10/1/2019 5:20,30.154,,,,,
2233,10/1/2019 5:50,30.154,,,,,
2234,10/1/2019 6:20,30.054,,,,,
2235,10/1/2019 6:50,30.054,,,,,
2236,10/1/2019 7:20,29.953,,,,,
2237,10/1/2019 7:50,29.953,,,,,
2238,10/1/2019 8:20,29.953,,,,,
2239,10/1/2019 8:50,29.953,,,,,
2240,10/1/2019 9:20,29.953,,,,,
2241,10/1/2019 9:50,29.953,,,,,
2242,10/1/2019 10:20,29.853,,,,,
2243,10/1/2019 10:50,29.853,,,,,
2244,10/1/2019 11:20,29.853,,,,,
2245,10/1/2019 11:50,29.853,,,,,
2246,10/1/2019 12:20,29.752,,,,,
2247,10/1/2019 12:50,29.752,,,,,
2248,10/1/2019 13:20,29.752,,,,,
2249,10/1/2019 13:50,29.853,,,,,
2250,10/1/2019 14:20,30.154,,,,,
2251,10/1/2019 14:50,30.154,,,,,
2252,10/1/2019 15:20,30.356,,,,,
2253,10/1/2019 15:50,30.356,,,,,
2254,10/1/2019 16:20,30.457,,,,,
2255,10/1/2019 16:50,30.558,,,,,
2256,10/1/2019 17:20,30.659,,,,,
2257,10/1/2019 17:50,30.659,,,,,
2258,10/1/2019 18:20,30.76,,,,,
2259,10/1/2019 18:50,30.862,,,,,
2260,10/1/2019 19:20,30.862,,,,,
2261,10/1/2019 19:50,30.862,,,,,
2262,10/1/2019 20:20,30.862,,,,,
2263,10/1/2019 20:50,30.862,,,,,
2264,10/1/2019 21:20,30.76,,,,,
2265,10/1/2019 21:50,30.76,,,,,
2266,10/1/2019 22:20,30.76,,,,,
2267,10/1/2019 22:50,30.659,,,,,
2268,10/1/2019 23:20,30.558,,,,,
2269,10/1/2019 23:50,30.356,,,,,
2270,10/2/2019 0:20,30.255,,,,,
2271,10/2/2019 0:50,30.356,,,,,
2272,10/2/2019 1:20,30.356,,,,,
2273,10/2/2019 1:50,30.255,,,,,
2274,10/2/2019 2:20,30.154,,,,,
2275,10/2/2019 2:50,30.054,,,,,
2276,10/2/2019 3:20,29.953,,,,,
2277,10/2/2019 3:50,29.953,,,,,
2278,10/2/2019 4:20,29.953,,,,,
2279,10/2/2019 4:50,29.853,,,,,
2280,10/2/2019 5:20,29.752,,,,,
2281,10/2/2019 5:50,29.652,,,,,
2282,10/2/2019 6:20,29.552,,,,,
2283,10/2/2019 6:50,29.452,,,,,
2284,10/2/2019 7:20,29.452,,,,,
2285,10/2/2019 7:50,29.452,,,,,
2286,10/2/2019 8:20,29.352,,,,,
2287,10/2/2019 8:50,29.352,,,,,
2288,10/2/2019 9:20,29.352,,,,,
2289,10/2/2019 9:50,29.352,,,,,
2290,10/2/2019 10:20,29.452,,,,,
2291,10/2/2019 10:50,29.352,,,,,
2292,10/2/2019 11:20,29.352,,,,,
2293,10/2/2019 11:50,29.352,,,,,
2294,10/2/2019 12:20,29.352,,,,,
2295,10/2/2019 12:50,29.252,,,,,
2296,10/2/2019 13:20,29.252,,,,,
2297,10/2/2019 13:50,29.853,,,,,
2298,10/2/2019 14:20,29.953,,,,,
2299,10/2/2019 14:50,30.154,,,,,
2300,10/2/2019 15:20,30.457,,,,,
2301,10/2/2019 15:50,30.659,,,,,
2302,10/2/2019 16:20,30.862,,,,,
2303,10/2/2019 16:50,30.963,,,,,
2304,10/2/2019 17:20,31.166,,,,,
2305,10/2/2019 17:50,31.37,,,,,
2306,10/2/2019 18:20,31.472,,,,,
2307,10/2/2019 18:50,31.37,,,,,
2308,10/2/2019 19:20,31.064,,,,,
2309,10/2/2019 19:50,31.064,,,,,
2310,10/2/2019 20:20,30.963,,,,,
2311,10/2/2019 20:50,30.862,,,,,
2312,10/2/2019 21:20,30.862,,,,,
2313,10/2/2019 21:50,30.76,,,,,
2314,10/2/2019 22:20,30.76,,,,,
2315,10/2/2019 22:50,30.659,,,,,
2316,10/2/2019 23:20,30.659,,,,,
2317,10/2/2019 23:50,30.659,,,,,
2318,10/3/2019 0:20,30.558,,,,,
2319,10/3/2019 0:50,30.558,,,,,
2320,10/3/2019 1:20,30.558,,,,,
2321,10/3/2019 1:50,30.457,,,,,
2322,10/3/2019 2:20,30.457,,,,,
2323,10/3/2019 2:50,30.457,,,,,
2324,10/3/2019 3:20,30.356,,,,,
2325,10/3/2019 3:50,30.356,,,,,
2326,10/3/2019 4:20,30.356,,,,,
2327,10/3/2019 4:50,30.255,,,,,
2328,10/3/2019 5:20,30.255,,,,,
2329,10/3/2019 5:50,30.255,,,,,
2330,10/3/2019 6:20,30.154,,,,,
2331,10/3/2019 6:50,30.154,,,,,
2332,10/3/2019 7:20,30.054,,,,,
2333,10/3/2019 7:50,30.054,,,,,
2334,10/3/2019 8:20,29.953,,,,,
2335,10/3/2019 8:50,29.853,,,,,
2336,10/3/2019 9:20,29.853,,,,,
2337,10/3/2019 9:50,29.953,,,,,
2338,10/3/2019 10:20,29.953,,,,,
2339,10/3/2019 10:50,29.853,,,,,
2340,10/3/2019 11:20,29.853,,,,,
2341,10/3/2019 11:50,29.853,,,,,
2342,10/3/2019 12:20,29.853,,,,,
2343,10/3/2019 12:50,29.853,,,,,
2344,10/3/2019 13:20,30.054,,,,,
2345,10/3/2019 13:50,30.054,,,,,
2346,10/3/2019 14:20,30.154,,,,,
2347,10/3/2019 14:50,30.255,,,,,
2348,10/3/2019 15:20,30.356,,,,,
2349,10/3/2019 15:50,30.356,,,,,
2350,10/3/2019 16:20,30.457,,,,,
2351,10/3/2019 16:50,30.558,,,,,
2352,10/3/2019 17:20,30.659,,,,,
2353,10/3/2019 17:50,30.963,,,,,
2354,10/3/2019 18:20,31.064,,,,,
2355,10/3/2019 18:50,31.064,,,,,
2356,10/3/2019 19:20,31.268,,,,,
2357,10/3/2019 19:50,31.88,,,,,
2358,10/3/2019 20:20,31.676,,,,,
2359,10/3/2019 20:50,31.472,,,,,
2360,10/3/2019 21:20,31.268,,,,,
2361,10/3/2019 21:50,31.268,,,,,
2362,10/3/2019 22:20,31.064,,,,,
2363,10/3/2019 22:50,30.963,,,,,
2364,10/3/2019 23:20,30.963,,,,,
2365,10/3/2019 23:50,30.963,,,,,
2366,10/4/2019 0:20,30.862,,,,,
2367,10/4/2019 0:50,30.76,,,,,
2368,10/4/2019 1:20,30.76,,,,,
2369,10/4/2019 1:50,30.76,,,,,
2370,10/4/2019 2:20,30.659,,,,,
2371,10/4/2019 2:50,30.659,,,,,
2372,10/4/2019 3:20,30.558,,,,,
2373,10/4/2019 3:50,30.457,,,,,
2374,10/4/2019 4:20,30.457,,,,,
2375,10/4/2019 4:50,30.457,,,,,
2376,10/4/2019 5:20,30.457,,,,,
2377,10/4/2019 5:50,30.457,,,,,
2378,10/4/2019 6:20,30.356,,,,,
2379,10/4/2019 6:50,30.356,,,,,
2380,10/4/2019 7:20,30.255,,,,,
2381,10/4/2019 7:50,30.154,,,,,
2382,10/4/2019 8:20,30.154,,,,,
2383,10/4/2019 8:50,30.054,,,,,
2384,10/4/2019 9:20,30.054,,,,,
2385,10/4/2019 9:50,30.054,,,,,
2386,10/4/2019 10:20,30.054,,,,,
2387,10/4/2019 10:50,29.953,,,,,
2388,10/4/2019 11:20,29.953,,,,,
2389,10/4/2019 11:50,29.953,,,,,
2390,10/4/2019 12:20,30.054,,,,,
2391,10/4/2019 12:50,30.054,,,,,
2392,10/4/2019 13:20,30.154,,,,,
2393,10/4/2019 13:50,30.255,,,,,
2394,10/4/2019 14:20,30.356,,,,,
2395,10/4/2019 14:50,30.457,,,,,
2396,10/4/2019 15:20,30.659,,,,,
2397,10/4/2019 15:50,30.963,,,,,
2398,10/4/2019 16:20,31.064,,,,,
2399,10/4/2019 16:50,31.166,,,,,
2400,10/4/2019 17:20,31.268,,,,,
2401,10/4/2019 17:50,31.472,,,,,
2402,10/4/2019 18:20,31.676,,,,,
2403,10/4/2019 18:50,31.676,,,,,
2404,10/4/2019 19:20,31.676,,,,,
2405,10/4/2019 19:50,31.676,,,,,
2406,10/4/2019 20:20,31.574,,,,,
2407,10/4/2019 20:50,31.574,,,,,
2408,10/4/2019 21:20,31.37,,,,,
2409,10/4/2019 21:50,31.268,,,,,
2410,10/4/2019 22:20,30.963,,,,,
2411,10/4/2019 22:50,31.166,,,,,
2412,10/4/2019 23:20,31.268,,,,,
2413,10/4/2019 23:50,31.268,,,,,
2414,10/5/2019 0:20,31.166,,,,,
2415,10/5/2019 0:50,31.064,,,,,
2416,10/5/2019 1:20,30.862,,,,,
2417,10/5/2019 1:50,30.659,,,,,
2418,10/5/2019 2:20,30.659,,,,,
2419,10/5/2019 2:50,30.356,,,,,
2420,10/5/2019 3:20,30.054,,,,,
2421,10/5/2019 3:50,29.953,,,,,
2422,10/5/2019 4:20,30.054,,,,,
2423,10/5/2019 4:50,30.255,,,,,
2424,10/5/2019 5:20,30.558,,,,,
2425,10/5/2019 5:50,29.652,,,,,
2426,10/5/2019 6:20,29.652,,,,,
2427,10/5/2019 6:50,29.853,,,,,
2428,10/5/2019 7:20,29.853,,,,,
2429,10/5/2019 7:50,29.853,,,,,
2430,10/5/2019 8:20,29.853,,,,,
2431,10/5/2019 8:50,30.054,,,,,
2432,10/5/2019 9:20,30.054,,,,,
2433,10/5/2019 9:50,30.054,,,,,
2434,10/5/2019 10:20,30.054,,,,,
2435,10/5/2019 10:50,30.054,,,,,
2436,10/5/2019 11:20,29.953,,,,,
2437,10/5/2019 11:50,29.953,,,,,
2438,10/5/2019 12:20,29.953,,,,,
2439,10/5/2019 12:50,29.853,,,,,
2440,10/5/2019 13:20,29.853,,,,,
2441,10/5/2019 13:50,29.752,,,,,
2442,10/5/2019 14:20,29.752,,,,,
2443,10/5/2019 14:50,29.652,,,,,
2444,10/5/2019 15:20,29.752,,,,,
2445,10/5/2019 15:50,29.752,,,,,
2446,10/5/2019 16:20,29.853,,,,,
2447,10/5/2019 16:50,30.054,,,,,
2448,10/5/2019 17:20,30.255,,,,,
2449,10/5/2019 17:50,30.457,,,,,
2450,10/5/2019 18:20,30.558,,,,,
2451,10/5/2019 18:50,30.76,,,,,
2452,10/5/2019 19:20,30.76,,,,,
2453,10/5/2019 19:50,30.862,,,,,
2454,10/5/2019 20:20,30.963,,,,,
2455,10/5/2019 20:50,30.963,,,,,
2456,10/5/2019 21:20,30.963,,,,,
2457,10/5/2019 21:50,30.862,,,,,
2458,10/5/2019 22:20,30.862,,,,,
2459,10/5/2019 22:50,30.76,,,,,
2460,10/5/2019 23:20,30.76,,,,,
2461,10/5/2019 23:50,30.76,,,,,
2462,10/6/2019 0:20,30.659,,,,,
2463,10/6/2019 0:50,30.558,,,,,
2464,10/6/2019 1:20,30.558,,,,,
2465,10/6/2019 1:50,30.457,,,,,
2466,10/6/2019 2:20,30.457,,,,,
2467,10/6/2019 2:50,30.457,,,,,
2468,10/6/2019 3:20,30.356,,,,,
2469,10/6/2019 3:50,30.356,,,,,
